Row ID,pur_ID,date,trans_mode,cust_ID,prod_ID,sales,items,price,promo
227,CA-2015-163055,2015-08-09T00:00:00Z,Standard Class,DS-13180,FUR-TA-10003748,622.45,5,124.49,0
228,CA-2015-163055,2015-08-09T00:00:00Z,Standard Class,DS-13180,OFF-ST-10002485,21.98,1,21.98,0
229,US-2015-145436,2015-02-28T00:00:00Z,Standard Class,VD-21670,FUR-CH-10004860,161.568,2,80.784,0.2
230,US-2015-145436,2015-02-28T00:00:00Z,Standard Class,VD-21670,FUR-CH-10004477,389.696,8,48.712,0.2
231,US-2014-156216,2014-09-13T00:00:00Z,Standard Class,EA-14035,OFF-BI-10001679,18.648,7,2.664,0.7
232,US-2017-100930,2017-04-07T00:00:00Z,Standard Class,CS-12400,FUR-TA-10001705,233.86,2,116.93,0.45
233,US-2017-100930,2017-04-07T00:00:00Z,Standard Class,CS-12400,FUR-TA-10003473,620.6145,3,206.8715,0.45
234,US-2017-100930,2017-04-07T00:00:00Z,Standard Class,CS-12400,OFF-BI-10001679,5.328,2,2.664,0.7
235,US-2017-100930,2017-04-07T00:00:00Z,Standard Class,CS-12400,FUR-FU-10004017,258.072,3,86.024,0.2
236,US-2017-100930,2017-04-07T00:00:00Z,Standard Class,CS-12400,TEC-AC-10003832,617.976,3,205.992,0.2
237,CA-2017-160514,2017-11-12T00:00:00Z,Standard Class,DB-13120,OFF-PA-10002479,10.56,2,5.28,0
238,CA-2016-157749,2016-06-04T00:00:00Z,Second Class,KL-16645,OFF-PA-10003349,25.92,5,5.184,0.2
239,CA-2016-157749,2016-06-04T00:00:00Z,Second Class,KL-16645,FUR-FU-10000576,419.68,5,83.936,0.6
240,CA-2016-157749,2016-06-04T00:00:00Z,Second Class,KL-16645,FUR-FU-10004351,11.688,3,3.896,0.6
241,CA-2016-157749,2016-06-04T00:00:00Z,Second Class,KL-16645,TEC-PH-10000011,31.984,2,15.992,0.2
242,CA-2016-157749,2016-06-04T00:00:00Z,Second Class,KL-16645,FUR-TA-10002607,177.225,5,35.445,0.5
243,CA-2016-157749,2016-06-04T00:00:00Z,Second Class,KL-16645,FUR-FU-10002505,4.044,3,1.348,0.6
244,CA-2016-157749,2016-06-04T00:00:00Z,Second Class,KL-16645,OFF-AR-10004685,7.408,2,3.704,0.2
245,CA-2014-131926,2014-06-01T00:00:00Z,Second Class,DW-13480,FUR-CH-10004063,2001.86,7,285.98,0
246,CA-2014-131926,2014-06-01T00:00:00Z,Second Class,DW-13480,OFF-ST-10002276,166.72,2,83.36,0
247,CA-2014-131926,2014-06-01T00:00:00Z,Second Class,DW-13480,OFF-PA-10004082,47.88,6,7.98,0
248,CA-2014-131926,2014-06-01T00:00:00Z,Second Class,DW-13480,OFF-AP-10002945,1503.25,5,300.65,0
249,CA-2014-131926,2014-06-01T00:00:00Z,Second Class,DW-13480,OFF-PA-10000061,25.92,4,6.48,0
250,CA-2016-154739,2016-12-10T00:00:00Z,Second Class,LH-17155,FUR-CH-10002965,321.568,2,160.784,0.2
251,CA-2016-145625,2016-09-11T00:00:00Z,Standard Class,KC-16540,OFF-PA-10004569,7.61,1,7.61,0
252,CA-2016-145625,2016-09-11T00:00:00Z,Standard Class,KC-16540,TEC-AC-10003832,3347.37,13,257.49,0
253,CA-2016-146941,2016-12-10T00:00:00Z,First Class,DL-13315,OFF-ST-10001228,80.58,6,13.43,0
254,CA-2016-146941,2016-12-10T00:00:00Z,First Class,DL-13315,OFF-EN-10003296,361.92,4,90.48,0
255,US-2015-159982,2015-11-28T00:00:00Z,Standard Class,DR-12880,FUR-FU-10002505,12.132,9,1.348,0.6
256,US-2015-159982,2015-11-28T00:00:00Z,Standard Class,DR-12880,OFF-ST-10004804,82.368,2,41.184,0.2
257,US-2015-159982,2015-11-28T00:00:00Z,Standard Class,DR-12880,OFF-ST-10001590,53.92,5,10.784,0.2
258,US-2015-159982,2015-11-28T00:00:00Z,Standard Class,DR-12880,TEC-PH-10001580,647.904,6,107.984,0.2
259,CA-2017-163139,2017-12-01T00:00:00Z,Second Class,CC-12670,TEC-AC-10000290,20.37,3,6.79,0
260,CA-2017-163139,2017-12-01T00:00:00Z,Second Class,CC-12670,OFF-ST-10002790,221.55,3,73.85,0
261,CA-2017-163139,2017-12-01T00:00:00Z,Second Class,CC-12670,OFF-BI-10003460,17.52,5,3.504,0.2
262,US-2017-155299,2017-06-08T00:00:00Z,Standard Class,Dl-13600,OFF-AP-10002203,1.624,2,0.812,0.8
263,US-2014-106992,2014-09-19T00:00:00Z,Second Class,SB-20290,TEC-MA-10000822,3059.982,3,1019.994,0.4
264,US-2014-106992,2014-09-19T00:00:00Z,Second Class,SB-20290,TEC-MA-10003353,2519.958,7,359.994,0.4
265,CA-2016-125318,2016-06-06T00:00:00Z,Standard Class,RC-19825,TEC-PH-10001433,328.224,4,82.056,0.2
266,CA-2015-155040,2015-11-10T00:00:00Z,Standard Class,AH-10210,TEC-AC-10004469,79.9,2,39.95,0
267,CA-2017-136826,2017-06-16T00:00:00Z,Standard Class,CB-12535,OFF-AR-10003602,14.016,3,4.672,0.2
268,CA-2016-111010,2016-01-22T00:00:00Z,Standard Class,PG-18895,OFF-FA-10003472,7.56,6,1.26,0
269,US-2017-145366,2017-12-09T00:00:00Z,Standard Class,CA-12310,OFF-ST-10004180,37.208,1,37.208,0.2
270,US-2017-145366,2017-12-09T00:00:00Z,Standard Class,CA-12310,OFF-EN-10004386,57.576,3,19.192,0.2
271,CA-2017-163979,2017-12-28T00:00:00Z,Second Class,KH-16690,OFF-ST-10003208,725.84,4,181.46,0
272,CA-2015-155334,2015-07-30T00:00:00Z,First Class,HA-14920,TEC-AC-10003628,209.93,7,29.99,0
273,CA-2015-155334,2015-07-30T00:00:00Z,First Class,HA-14920,FUR-FU-10003274,5.28,3,1.76,0
274,CA-2015-155334,2015-07-30T00:00:00Z,First Class,HA-14920,OFF-BI-10002557,10.92,3,3.64,0.2
275,CA-2017-118136,2017-09-16T00:00:00Z,First Class,BB-10990,OFF-PA-10002615,8.82,2,4.41,0
276,CA-2017-118136,2017-09-16T00:00:00Z,First Class,BB-10990,OFF-AR-10001427,5.98,1,5.98,0
277,CA-2017-132976,2017-10-13T00:00:00Z,Standard Class,AG-10495,OFF-PA-10000673,11.648,2,5.824,0.2
278,CA-2017-132976,2017-10-13T00:00:00Z,Standard Class,AG-10495,OFF-PA-10004470,18.176,4,4.544,0.2
279,CA-2017-132976,2017-10-13T00:00:00Z,Standard Class,AG-10495,OFF-ST-10000876,59.712,6,9.952,0.2
280,CA-2017-132976,2017-10-13T00:00:00Z,Standard Class,AG-10495,OFF-LA-10002043,24.84,3,8.28,0.2
281,US-2015-161991,2015-09-26T00:00:00Z,Second Class,SC-20725,OFF-BI-10004967,2.08,5,0.416,0.8
282,US-2015-161991,2015-09-26T00:00:00Z,Second Class,SC-20725,TEC-PH-10001760,1114.4,7,159.2,0.2
283,CA-2015-130890,2015-11-02T00:00:00Z,Standard Class,JO-15280,FUR-TA-10002903,1038.84,5,207.768,0.2
284,CA-2015-130883,2015-09-26T00:00:00Z,Standard Class,TB-21520,OFF-PA-10000474,141.76,5,28.352,0.2
285,CA-2015-130883,2015-09-26T00:00:00Z,Standard Class,TB-21520,TEC-AC-10001956,239.8,5,47.96,0.2
286,CA-2015-130883,2015-09-26T00:00:00Z,Standard Class,TB-21520,OFF-PA-10004100,31.104,6,5.184,0.2
287,CA-2016-112697,2016-12-18T00:00:00Z,Second Class,AH-10195,OFF-BI-10000778,254.058,7,36.294,0.7
288,CA-2016-112697,2016-12-18T00:00:00Z,Second Class,AH-10195,OFF-AP-10002684,194.528,2,97.264,0.2
289,CA-2016-112697,2016-12-18T00:00:00Z,Second Class,AH-10195,OFF-SU-10000646,961.48,5,192.296,0.2
290,CA-2016-110772,2016-11-20T00:00:00Z,Second Class,NZ-18565,OFF-FA-10002983,19.096,7,2.728,0.2
291,CA-2016-110772,2016-11-20T00:00:00Z,Second Class,NZ-18565,OFF-LA-10004689,18.496,8,2.312,0.2
292,CA-2016-110772,2016-11-20T00:00:00Z,Second Class,NZ-18565,TEC-AC-10002001,255.984,2,127.992,0.2
293,CA-2016-110772,2016-11-20T00:00:00Z,Second Class,NZ-18565,FUR-BO-10004709,86.97,3,28.99,0.5
294,CA-2014-111451,2014-12-26T00:00:00Z,First Class,KL-16555,FUR-FU-10004091,300.416,8,37.552,0.2
295,CA-2014-111451,2014-12-26T00:00:00Z,First Class,KL-16555,FUR-CH-10001891,230.352,3,76.784,0.2
296,CA-2014-111451,2014-12-26T00:00:00Z,First Class,KL-16555,FUR-FU-10002918,218.352,3,72.784,0.2
297,CA-2014-111451,2014-12-26T00:00:00Z,First Class,KL-16555,OFF-BI-10004593,78.6,5,15.72,0.7
298,CA-2014-111451,2014-12-26T00:00:00Z,First Class,KL-16555,OFF-FA-10004854,27.552,3,9.184,0.2
299,CA-2016-142545,2016-10-28T00:00:00Z,Standard Class,JD-15895,OFF-PA-10002105,32.4,5,6.48,0
300,CA-2016-142545,2016-10-28T00:00:00Z,Standard Class,JD-15895,OFF-ST-10002756,1082.48,8,135.31,0
301,CA-2016-142545,2016-10-28T00:00:00Z,Standard Class,JD-15895,OFF-PA-10004243,56.91,3,18.97,0
302,CA-2016-142545,2016-10-28T00:00:00Z,Standard Class,JD-15895,FUR-FU-10001861,77.6,4,19.4,0
303,CA-2016-142545,2016-10-28T00:00:00Z,Standard Class,JD-15895,OFF-BI-10002706,14.28,1,14.28,0
304,US-2017-152380,2017-11-19T00:00:00Z,Standard Class,JH-15910,FUR-TA-10002533,219.075,3,73.025,0.5
305,CA-2015-144253,2015-05-04T00:00:00Z,Second Class,AS-10225,FUR-FU-10002671,26.8,2,13.4,0
306,CA-2014-130960,2014-12-30T00:00:00Z,Standard Class,KB-16600,OFF-AR-10003651,9.84,3,3.28,0
307,CA-2014-111003,2014-06-01T00:00:00Z,Standard Class,CR-12625,OFF-BI-10001072,45.48,3,15.16,0
308,CA-2014-111003,2014-06-01T00:00:00Z,Standard Class,CR-12625,OFF-AR-10002135,289.2,6,48.2,0
309,CA-2017-126774,2017-04-15T00:00:00Z,First Class,SH-20395,OFF-AR-10002804,4.89,1,4.89,0
310,CA-2016-142902,2016-09-12T00:00:00Z,Second Class,BP-11185,FUR-FU-10001918,15.136,4,3.784,0.2
311,CA-2016-142902,2016-09-12T00:00:00Z,Second Class,BP-11185,FUR-CH-10004086,466.768,2,233.384,0.2
312,CA-2016-142902,2016-09-12T00:00:00Z,Second Class,BP-11185,FUR-FU-10001756,15.232,1,15.232,0.2
313,CA-2016-142902,2016-09-12T00:00:00Z,Second Class,BP-11185,OFF-LA-10000634,6.264,3,2.088,0.2
314,CA-2014-120887,2014-09-27T00:00:00Z,Standard Class,TS-21205,FUR-FU-10001588,87.54,3,29.18,0
315,CA-2014-167850,2014-08-09T00:00:00Z,Standard Class,AG-10525,TEC-PH-10002398,178.384,2,89.192,0.2
316,CA-2014-167850,2014-08-09T00:00:00Z,Standard Class,AG-10525,OFF-PA-10001937,15.552,3,5.184,0.2
317,CA-2014-164259,2014-12-28T00:00:00Z,First Class,SP-20860,OFF-AR-10003373,99.136,4,24.784,0.2
318,CA-2014-164973,2014-11-04T00:00:00Z,Standard Class,NM-18445,FUR-CH-10002602,135.882,1,135.882,0.1
319,CA-2014-164973,2014-11-04T00:00:00Z,Standard Class,NM-18445,TEC-MA-10002927,3991.98,2,1995.99,0
320,CA-2014-164973,2014-11-04T00:00:00Z,Standard Class,NM-18445,TEC-PH-10004093,275.94,6,45.99,0
321,CA-2014-164973,2014-11-04T00:00:00Z,Standard Class,NM-18445,TEC-AC-10000892,360,4,90,0
322,CA-2014-164973,2014-11-04T00:00:00Z,Standard Class,NM-18445,OFF-ST-10002974,43.57,1,43.57,0
323,CA-2014-156601,2014-09-19T00:00:00Z,Standard Class,FA-14230,OFF-FA-10000624,7.16,2,3.58,0
324,CA-2016-162138,2016-04-23T00:00:00Z,Standard Class,GK-14620,OFF-BI-10004593,251.52,6,41.92,0.2
325,CA-2016-162138,2016-04-23T00:00:00Z,Standard Class,GK-14620,TEC-AC-10001908,99.99,1,99.99,0
326,CA-2017-153339,2017-11-03T00:00:00Z,Second Class,DJ-13510,FUR-FU-10001967,15.992,1,15.992,0.2
327,US-2016-141544,2016-08-30T00:00:00Z,First Class,PO-18850,TEC-PH-10003645,290.898,3,96.966,0.4
328,US-2016-141544,2016-08-30T00:00:00Z,First Class,PO-18850,OFF-ST-10000675,54.224,2,27.112,0.2
329,US-2016-141544,2016-08-30T00:00:00Z,First Class,PO-18850,FUR-CH-10003312,786.744,4,196.686,0.3
330,US-2016-141544,2016-08-30T00:00:00Z,First Class,PO-18850,OFF-LA-10001074,100.24,10,10.024,0.2
331,US-2016-141544,2016-08-30T00:00:00Z,First Class,PO-18850,OFF-BI-10001524,37.764,6,6.294,0.7
332,US-2016-150147,2016-04-25T00:00:00Z,Second Class,JL-15850,TEC-PH-10004614,82.8,2,41.4,0.4
333,US-2016-150147,2016-04-25T00:00:00Z,Second Class,JL-15850,OFF-BI-10001153,20.724,2,10.362,0.7
334,US-2016-150147,2016-04-25T00:00:00Z,Second Class,JL-15850,OFF-BI-10001982,4.896,3,1.632,0.7
335,CA-2015-137946,2015-09-01T00:00:00Z,Second Class,DB-13615,OFF-BI-10001922,4.752,1,4.752,0.2
336,CA-2015-137946,2015-09-01T00:00:00Z,Second Class,DB-13615,TEC-CO-10001449,959.984,2,479.992,0.2
337,CA-2015-137946,2015-09-01T00:00:00Z,Second Class,DB-13615,OFF-BI-10004140,14.368,4,3.592,0.2
338,CA-2014-129924,2014-07-12T00:00:00Z,Standard Class,AC-10420,OFF-BI-10003314,7.712,2,3.856,0.2
339,CA-2014-129924,2014-07-12T00:00:00Z,Standard Class,AC-10420,FUR-TA-10004575,698.352,3,232.784,0.2
340,CA-2015-128167,2015-06-22T00:00:00Z,Second Class,KL-16645,OFF-FA-10000490,4.96,4,1.24,0
341,CA-2014-122336,2014-04-13T00:00:00Z,Second Class,JD-15895,OFF-AR-10000122,17.856,4,4.464,0.2
342,CA-2014-122336,2014-04-13T00:00:00Z,Second Class,JD-15895,OFF-BI-10003656,509.97,10,50.997,0.7
343,CA-2014-122336,2014-04-13T00:00:00Z,Second Class,JD-15895,OFF-FA-10002780,30.992,13,2.384,0.2
344,CA-2014-122336,2014-04-13T00:00:00Z,Second Class,JD-15895,TEC-PH-10000702,71.928,12,5.994,0.4
345,US-2015-120712,2015-12-20T00:00:00Z,Standard Class,CS-12130,OFF-ST-10000107,88.8,4,22.2,0.2
346,CA-2017-169901,2017-06-15T00:00:00Z,Standard Class,CC-12550,TEC-PH-10002293,47.976,3,15.992,0.2
347,CA-2017-134306,2017-07-08T00:00:00Z,Standard Class,TD-20995,OFF-AR-10004027,7.56,3,2.52,0
348,CA-2017-134306,2017-07-08T00:00:00Z,Standard Class,TD-20995,OFF-PA-10000249,24.56,2,12.28,0
349,CA-2017-134306,2017-07-08T00:00:00Z,Standard Class,TD-20995,OFF-AR-10001374,12.96,2,6.48,0
350,CA-2016-129714,2016-09-01T00:00:00Z,First Class,AB-10060,TEC-AC-10000290,6.79,1,6.79,0
351,CA-2016-129714,2016-09-01T00:00:00Z,First Class,AB-10060,OFF-PA-10001970,24.56,2,12.28,0
352,CA-2016-129714,2016-09-01T00:00:00Z,First Class,AB-10060,OFF-BI-10002160,3.048,1,3.048,0.2
353,CA-2016-129714,2016-09-01T00:00:00Z,First Class,AB-10060,OFF-PA-10001970,49.12,4,12.28,0
354,CA-2016-129714,2016-09-01T00:00:00Z,First Class,AB-10060,OFF-BI-10004995,4355.168,4,1088.792,0.2
355,CA-2016-138520,2016-04-08T00:00:00Z,Standard Class,JL-15505,FUR-BO-10002268,388.704,6,64.784,0.2
356,CA-2016-138520,2016-04-08T00:00:00Z,Standard Class,JL-15505,OFF-EN-10001137,8.26,2,4.13,0
357,CA-2016-138520,2016-04-08T00:00:00Z,Standard Class,JL-15505,OFF-AR-10002399,17.04,4,4.26,0
358,CA-2016-138520,2016-04-08T00:00:00Z,Standard Class,JL-15505,OFF-PA-10002713,34.4,5,6.88,0
359,CA-2016-130001,2016-04-23T00:00:00Z,Standard Class,HK-14890,OFF-PA-10002666,36.24,5,7.248,0.2
360,CA-2017-155698,2017-03-08T00:00:00Z,First Class,VB-21745,OFF-AP-10001124,647.84,8,80.98,0
361,CA-2017-155698,2017-03-08T00:00:00Z,First Class,VB-21745,OFF-LA-10001158,20.7,2,10.35,0
362,CA-2017-144904,2017-09-25T00:00:00Z,Standard Class,KW-16435,OFF-LA-10001158,20.7,2,10.35,0
363,CA-2017-144904,2017-09-25T00:00:00Z,Standard Class,KW-16435,FUR-CH-10000785,488.646,3,162.882,0.1
364,CA-2017-144904,2017-09-25T00:00:00Z,Standard Class,KW-16435,OFF-AR-10003732,5.56,2,2.78,0
365,CA-2017-144904,2017-09-25T00:00:00Z,Standard Class,KW-16435,FUR-FU-10000023,47.12,8,5.89,0
366,CA-2014-123344,2014-09-24T00:00:00Z,Standard Class,JD-16060,OFF-ST-10001713,211.96,4,52.99,0
367,CA-2016-155516,2016-10-21T00:00:00Z,Same Day,MK-17905,OFF-BI-10002412,23.2,4,5.8,0
368,CA-2016-155516,2016-10-21T00:00:00Z,Same Day,MK-17905,OFF-SU-10001225,7.36,2,3.68,0
369,CA-2016-155516,2016-10-21T00:00:00Z,Same Day,MK-17905,OFF-ST-10002406,104.79,7,14.97,0
370,CA-2016-155516,2016-10-21T00:00:00Z,Same Day,MK-17905,FUR-BO-10002545,1043.92,4,260.98,0
371,CA-2017-104745,2017-05-29T00:00:00Z,Standard Class,GT-14755,OFF-PA-10002036,25.92,5,5.184,0.2
372,CA-2017-104745,2017-05-29T00:00:00Z,Standard Class,GT-14755,OFF-ST-10002205,53.424,3,17.808,0.2
373,US-2014-119137,2014-07-23T00:00:00Z,Standard Class,AG-10900,OFF-BI-10001982,8.16,5,1.632,0.7
374,US-2014-119137,2014-07-23T00:00:00Z,Standard Class,AG-10900,TEC-AC-10003911,1023.936,8,127.992,0.2
375,US-2014-119137,2014-07-23T00:00:00Z,Standard Class,AG-10900,OFF-AR-10000658,9.24,1,9.24,0.2
376,US-2014-119137,2014-07-23T00:00:00Z,Standard Class,AG-10900,TEC-AC-10002076,479.04,10,47.904,0.2
377,US-2016-134656,2016-09-28T00:00:00Z,First Class,MM-18280,OFF-PA-10003039,99.136,4,24.784,0.2
378,US-2017-134481,2017-08-27T00:00:00Z,Standard Class,AR-10405,FUR-TA-10004915,1488.424,7,212.632,0.3
379,CA-2015-130792,2015-04-28T00:00:00Z,Standard Class,RA-19915,OFF-AP-10000696,8.652,3,2.884,0.8
380,CA-2015-130792,2015-04-28T00:00:00Z,Standard Class,RA-19915,OFF-ST-10003327,23.832,3,7.944,0.2
381,CA-2015-130792,2015-04-28T00:00:00Z,Standard Class,RA-19915,OFF-BI-10000309,12.176,4,3.044,0.8
382,CA-2016-134775,2016-10-28T00:00:00Z,First Class,AS-10285,OFF-PA-10004734,50.96,7,7.28,0
383,CA-2016-134775,2016-10-28T00:00:00Z,First Class,AS-10285,OFF-BI-10002225,49.536,3,16.512,0.2
384,CA-2015-125395,2015-06-26T00:00:00Z,Second Class,LA-16780,TEC-AC-10004708,41.9,2,20.95,0
385,US-2015-168935,2015-11-27T00:00:00Z,Standard Class,DO-13435,FUR-TA-10000617,375.4575,3,125.1525,0.45
386,US-2015-168935,2015-11-27T00:00:00Z,Standard Class,DO-13435,TEC-AC-10002335,83.976,3,27.992,0.2
387,CA-2015-122756,2015-12-03T00:00:00Z,Standard Class,DK-13225,TEC-MA-10001681,482.34,4,120.585,0.7
388,CA-2015-122756,2015-12-03T00:00:00Z,Standard Class,DK-13225,FUR-FU-10001935,2.96,1,2.96,0.2
389,CA-2014-115973,2014-11-24T00:00:00Z,First Class,NG-18430,OFF-AR-10004757,2.624,1,2.624,0.2
390,CA-2017-101798,2017-12-11T00:00:00Z,Standard Class,MV-18190,OFF-BI-10000050,23.36,4,5.84,0.2
391,CA-2017-101798,2017-12-11T00:00:00Z,Standard Class,MV-18190,TEC-AC-10001998,39.98,2,19.99,0
392,US-2014-135972,2014-09-21T00:00:00Z,Second Class,JG-15115,TEC-PH-10003012,246.384,2,123.192,0.2
393,US-2014-135972,2014-09-21T00:00:00Z,Second Class,JG-15115,TEC-CO-10002313,1799.97,3,599.99,0
394,US-2014-134971,2014-06-07T00:00:00Z,Second Class,BP-11095,OFF-BI-10003982,12.462,3,4.154,0.8
395,CA-2017-102946,2017-06-30T00:00:00Z,Standard Class,VP-21730,OFF-BI-10004492,75.792,3,25.264,0.2
396,CA-2017-165603,2017-10-17T00:00:00Z,Second Class,SS-20140,OFF-ST-10000798,49.96,2,24.98,0
397,CA-2017-165603,2017-10-17T00:00:00Z,Second Class,SS-20140,OFF-PA-10002552,12.96,2,6.48,0
398,CA-2015-122259,2015-10-31T00:00:00Z,Standard Class,HP-14815,OFF-SU-10002573,70.12,4,17.53,0
399,CA-2016-108987,2016-09-08T00:00:00Z,Second Class,AG-10675,OFF-ST-10001580,35.952,3,11.984,0.2
400,CA-2016-108987,2016-09-08T00:00:00Z,Second Class,AG-10675,FUR-BO-10004834,2396.2656,4,599.0664,0.32
401,CA-2016-108987,2016-09-08T00:00:00Z,Second Class,AG-10675,OFF-ST-10000934,131.136,4,32.784,0.2
402,CA-2016-108987,2016-09-08T00:00:00Z,Second Class,AG-10675,TEC-AC-10000158,57.584,2,28.792,0.2
403,CA-2014-113166,2014-12-24T00:00:00Z,First Class,LF-17185,OFF-PA-10001947,9.568,2,4.784,0.2
404,CA-2014-155208,2014-04-16T00:00:00Z,Standard Class,SP-20650,OFF-AR-10003478,39.072,6,6.512,0.2
405,CA-2017-117933,2017-12-24T00:00:00Z,Standard Class,RF-19840,OFF-AP-10004249,35.91,3,11.97,0
406,CA-2017-117457,2017-12-08T00:00:00Z,Standard Class,KH-16510,TEC-AC-10000158,179.95,5,35.99,0
407,CA-2017-117457,2017-12-08T00:00:00Z,Standard Class,KH-16510,TEC-CO-10004115,1199.976,3,399.992,0.2
408,CA-2017-117457,2017-12-08T00:00:00Z,Standard Class,KH-16510,OFF-PA-10003724,27.15,5,5.43,0
409,CA-2017-117457,2017-12-08T00:00:00Z,Standard Class,KH-16510,FUR-TA-10002041,1004.024,7,143.432,0.2
410,CA-2017-117457,2017-12-08T00:00:00Z,Standard Class,KH-16510,OFF-PA-10002893,9.68,1,9.68,0
411,CA-2017-117457,2017-12-08T00:00:00Z,Standard Class,KH-16510,OFF-LA-10003766,28.35,9,3.15,0
412,CA-2017-117457,2017-12-08T00:00:00Z,Standard Class,KH-16510,OFF-PA-10001970,55.98,1,55.98,0
413,CA-2017-117457,2017-12-08T00:00:00Z,Standard Class,KH-16510,FUR-BO-10001972,1336.829,13,102.833,0.15
414,CA-2017-117457,2017-12-08T00:00:00Z,Standard Class,KH-16510,FUR-CH-10003956,113.568,2,56.784,0.2
415,CA-2017-142636,2017-11-03T00:00:00Z,Standard Class,KC-16675,OFF-PA-10000157,139.86,7,19.98,0
416,CA-2017-142636,2017-11-03T00:00:00Z,Standard Class,KC-16675,FUR-CH-10001891,307.136,4,76.784,0.2
417,CA-2017-122105,2017-06-24T00:00:00Z,Standard Class,CJ-12010,OFF-AR-10004344,95.92,8,11.99,0
418,CA-2016-148796,2016-04-14T00:00:00Z,Standard Class,PB-19150,FUR-CH-10004886,383.8,5,76.76,0.2
419,CA-2017-154816,2017-11-06T00:00:00Z,Standard Class,VB-21745,OFF-PA-10003845,5.78,1,5.78,0
420,CA-2017-110478,2017-03-04T00:00:00Z,Standard Class,SP-20860,OFF-AR-10001573,9.32,4,2.33,0
421,CA-2017-110478,2017-03-04T00:00:00Z,Standard Class,SP-20860,OFF-EN-10000483,15.25,1,15.25,0
422,CA-2014-142048,2014-06-22T00:00:00Z,First Class,JE-15745,TEC-AC-10004114,196.752,6,32.792,0.2
423,CA-2017-125388,2017-10-19T00:00:00Z,Standard Class,MP-17965,FUR-FU-10004712,56.56,4,14.14,0
424,CA-2017-125388,2017-10-19T00:00:00Z,Standard Class,MP-17965,OFF-ST-10000918,32.7,3,10.9,0
425,CA-2017-155705,2017-08-21T00:00:00Z,Second Class,NF-18385,FUR-CH-10000015,866.4,4,216.6,0
426,CA-2017-149160,2017-11-23T00:00:00Z,Second Class,JM-15265,FUR-FU-10003347,28.4,2,14.2,0
427,CA-2017-149160,2017-11-23T00:00:00Z,Second Class,JM-15265,OFF-BI-10001543,287.92,8,35.99,0
428,CA-2014-101476,2014-09-12T00:00:00Z,First Class,SD-20485,TEC-MA-10000029,69.99,1,69.99,0
429,CA-2017-152275,2017-10-01T00:00:00Z,Standard Class,KH-16630,OFF-AR-10000369,6.672,6,1.112,0.2
430,US-2016-123750,2016-04-15T00:00:00Z,Standard Class,RB-19795,OFF-BI-10004584,189.588,2,94.794,0.7
431,US-2016-123750,2016-04-15T00:00:00Z,Standard Class,RB-19795,TEC-AC-10004659,408.744,7,58.392,0.2
432,US-2016-123750,2016-04-15T00:00:00Z,Standard Class,RB-19795,TEC-AC-10004659,291.96,5,58.392,0.2
433,US-2016-123750,2016-04-15T00:00:00Z,Standard Class,RB-19795,OFF-ST-10000617,4.768,2,2.384,0.2
434,CA-2016-127369,2016-06-06T00:00:00Z,First Class,DB-13060,OFF-ST-10003306,714.3,5,142.86,0
435,US-2014-150574,2014-12-19T00:00:00Z,Standard Class,MK-18160,OFF-BI-10000773,4.812,2,2.406,0.7
436,US-2014-150574,2014-12-19T00:00:00Z,Standard Class,MK-18160,TEC-AC-10002600,247.8,5,49.56,0.2
437,CA-2016-147375,2016-06-12T00:00:00Z,Second Class,PO-19180,TEC-MA-10002937,1007.979,3,335.993,0.3
438,CA-2016-147375,2016-06-12T00:00:00Z,Second Class,PO-19180,OFF-PA-10001970,313.488,7,44.784,0.2
439,CA-2017-130043,2017-09-15T00:00:00Z,Standard Class,BB-11545,OFF-PA-10002230,31.872,8,3.984,0.2
440,CA-2017-157252,2017-01-20T00:00:00Z,Second Class,CV-12805,FUR-CH-10003396,207.846,3,69.282,0.1
441,CA-2016-115756,2016-09-05T00:00:00Z,Second Class,PK-19075,FUR-FU-10000246,12.22,1,12.22,0
442,CA-2016-115756,2016-09-05T00:00:00Z,Second Class,PK-19075,OFF-ST-10000060,194.94,3,64.98,0
443,CA-2016-115756,2016-09-05T00:00:00Z,Second Class,PK-19075,OFF-ST-10003058,70.95,3,23.65,0
444,CA-2016-115756,2016-09-05T00:00:00Z,Second Class,PK-19075,OFF-PA-10002222,91.36,4,22.84,0
445,CA-2016-115756,2016-09-05T00:00:00Z,Second Class,PK-19075,FUR-CH-10002372,242.94,3,80.98,0
446,CA-2016-115756,2016-09-05T00:00:00Z,Second Class,PK-19075,OFF-LA-10001317,22.05,7,3.15,0
447,CA-2017-154214,2017-03-20T00:00:00Z,Second Class,TB-21595,FUR-FU-10000206,2.91,1,2.91,0
448,CA-2016-166674,2016-04-01T00:00:00Z,Second Class,RB-19360,OFF-AR-10000588,59.52,3,19.84,0
449,CA-2016-166674,2016-04-01T00:00:00Z,Second Class,RB-19360,OFF-ST-10001469,161.94,3,53.98,0
450,CA-2016-166674,2016-04-01T00:00:00Z,Second Class,RB-19360,OFF-AR-10001953,263.88,6,43.98,0
451,CA-2016-166674,2016-04-01T00:00:00Z,Second Class,RB-19360,OFF-AR-10003156,30.48,3,10.16,0
452,CA-2016-166674,2016-04-01T00:00:00Z,Second Class,RB-19360,OFF-AR-10004974,9.84,3,3.28,0
453,CA-2016-166674,2016-04-01T00:00:00Z,Second Class,RB-19360,TEC-PH-10002365,35.12,4,8.78,0
