"period_id","product_id","X1.sales","X1.items","X2.sales","X2.items","X3.sales","X3.items","X4.sales","X4.items","X5.sales","X5.items","cat"
24491,423092,235936.1,3778,32827.04,1592,245409.04,3896,137959.2,2129,168745.66,4798,2
21292,446689,156992.22,1974,180333.34,4994,338670.35,4681,212215.25,4175,130501.12,2432,2
2056,611485,96928,1300,190891.7,2110,280453.25,4675,80449.2,810,330454.8,3588,2
13745,427407,158354.28,1974,146115.75,4895,61212.34,859,175464.96,2728,202326.52,2057,1
25364,287297,80458.35,3815,12336.56,386,94978.53,1273,25918.95,2579,249634,3850,2
8143,126680,5316.2,190,75651.4,2510,436016.58,4483,86281.5,1455,42750.06,933,2
17203,298151,216448.95,2195,52129.44,1097,57068.4,1140,199576.8,2385,44332.56,2412,2
19521,319064,77928.4,1990,9618.04,332,197209,1982,31747.95,603,20326.56,2544,2
19931,799210,235994.58,4327,24057.76,2837,76182.34,1469,30923.64,1507,51788,2200,2
28126,300312,124680,2000,142740.36,1673,165794.2,2057,378445.88,4418,26895.24,324,3
24539,665261,291135,2986,84565.24,4052,290218.5,3025,5644.34,221,316053.6,4541,3
10912,847166,21028.48,704,173923.68,4144,118883.34,3177,172211,3380,87902.28,3681,2
7903,968960,198336.45,2015,76779.31,1343,305718.24,3288,54984.16,4463,42503.43,789,2
7692,379468,133292.64,4168,70530.72,2136,155655.36,3309,141247.9,1615,183869.04,2396,2
17200,457613,40854,619,156470.7,4245,64717.86,1587,373773.7,4826,63703.08,1428,1
19001,709808,12195.72,684,144449.9,1505,125675.7,3765,102301.22,1946,174844.18,2422,2
13187,932627,36876.63,861,292563.25,3557,308995.11,3963,92057.46,1381,369131.88,4836,1
29370,254949,41671.25,629,143130,1835,343815.11,4309,188067.7,3193,36738,628,3
21752,618782,40118.76,3684,179940.33,2383,121414.4,1220,264132.2,4090,34444.14,673,3
21824,121441,231684.48,3648,58896.5,650,238935.84,3432,121222.4,3055,268321.77,4253,2
6299,703761,348460,4585,18064.76,298,110477.75,1195,226164.73,4499,122683.71,2487,1
9269,675399,128708,2300,482894.1,4986,102337.56,1773,322812.75,4407,185088.8,2704,3
15026,392963,65082.78,987,85106.8,1052,46372.2,2172,79196.97,3139,329135.67,4731,2
3471,712544,191462.37,2031,78931.26,1962,392023.14,4307,209690.76,2571,210381.6,2640,3
4812,491930,44872.86,1887,60707.27,3677,80867.94,998,96144.56,1634,25921.48,2054,3
20351,201019,139785.75,4425,6713.7,105,184295.47,3349,6438.58,986,8404.5,130,1
10215,876376,41313,4395,128191.14,4158,257151.86,3502,183435.84,4718,106457.26,2017,3
5459,860034,149615.64,4437,347021.25,3625,8148.54,402,80285.56,3191,18938.15,385,1
24048,911629,62979.28,1477,244146.09,4749,22804.65,2805,63307.2,1308,151042.36,4838,3
4000,567166,237658.56,2643,122406.31,3133,42693.35,2735,159268.56,2684,46181.43,1179,1
2345,406877,265069.8,3438,7254,260,112611.06,1598,206269,3950,135327.3,2846,1
22230,476904,19616.74,494,65587.12,2564,74279.4,4628,20127.92,622,101054.85,1131,3
4817,602030,14696.08,161,225303.66,2666,233388.52,2494,213127.04,3164,409028.88,4836,3
24943,718013,183447.9,3170,19845.49,2807,120850.4,1772,92910.72,2676,190372.56,3948,2
28429,644216,128520.55,2645,226467.84,2328,52735.43,4961,94675.2,960,294398.16,3496,3
2061,168639,140376.94,3053,72927.84,2218,374891.04,4626,61863.48,3006,271725.56,4919,2
7279,512844,88907.91,1131,119394.64,1922,89376,2800,106125,1415,55788.56,646,3
750,821513,7696.52,361,90977.31,2007,74513.9,2633,49696.51,2287,219128.14,2926,2
777,365200,177883.42,3034,237765.95,3901,55315.32,1308,46010.12,1196,247047.57,2563,2
28806,501119,313750.38,3441,106853.52,1293,154119,1722,39316.48,1792,51125.19,4747,2
29034,799975,128141.52,3678,174959.68,2111,275324.13,4479,126599.46,4821,148902,1725,3
2182,977723,27609.15,309,67724.73,2659,182479,3443,40332.16,704,82317.88,4868,2
7854,727244,71359.2,792,10085.55,213,251376.18,4191,200430,2620,47506.5,782,3
27179,700737,233082.65,3985,92523.86,4862,60831.42,934,104887.6,1865,247207.22,3082,1
6532,382793,84392,1232,151535.58,3778,99540,1750,15204.46,394,8208.2,110,3
27269,512390,212122.21,2903,280550.96,3032,290299,4759,41510.7,1155,55510,3416,2
8365,590587,82806.5,2065,97250.78,3674,23495.72,932,56102.24,1808,24495.81,3351,1
26629,291504,292119.12,3464,4347,828,48944.04,669,282304.62,3246,42226.64,509,2
5418,807838,174399.33,4091,147574.44,3588,190596.8,2780,5726.28,802,204260.67,2817,1
25047,626539,115145.76,1236,33453.38,1361,63406.42,2758,217208.5,2950,190503.43,2879,1
3436,933486,18041.6,2819,238626.7,2470,14868,200,99276.54,2094,81373.5,4173,2
8105,267710,15659.7,210,115082.84,2468,32683.92,713,100393.8,1266,310111.2,3528,3
1957,632643,42405.1,515,82615.12,977,250206.42,3174,90668.54,4933,156086.43,3719,1
4534,644969,25685.67,2201,13625.36,1678,138710.48,1972,41836.86,2823,45800.82,3174,3
19656,192353,280590,2820,163781.74,3793,44896.54,481,108144.36,4231,114565.76,2896,1
21068,424138,164167.78,4837,273058.38,4067,311906.98,3707,174528,3600,19969.9,1382,3
8804,454678,263098.24,2848,17932.38,282,103200.46,3202,47401.14,2946,151727.04,1632,3
24804,429518,240749.12,2984,115893.32,2116,31466.49,1343,39969.92,692,115605.35,3899,1
1707,627890,172915.92,2466,262852.67,2773,8045.1,105,65081.16,1851,134248.96,3664,3
19028,237520,33607.86,858,112668.58,1294,380469.7,4790,300824.16,3783,32515.35,3759,3
28926,681811,74233.05,2193,47368.36,3692,38722.15,823,336750.87,3763,66739.47,1641,2
20933,647670,187845.84,3666,24831.24,492,278000.64,3456,2943.04,544,11447.86,146,1
27457,702227,100346.4,1540,290119.41,2919,32562.61,1847,211357.72,4228,118466.6,4574,2
9803,540980,122021.9,1265,364582.9,4741,22834.01,2557,358562.56,4736,24713.68,1349,2
12906,170997,29138,1714,49218.75,525,74484.35,1355,125590.72,1459,153838.92,4098,2
28739,901104,33393.5,1175,20685.3,2166,72068.85,1169,85401.81,1131,11242,308,2
10234,740140,29030.86,482,24841.08,902,228740.4,3045,122924.65,3197,136013.58,4458,3
5520,704689,126808.08,1841,205687.72,4234,51403.28,4742,310778.1,4185,164549.32,1742,3
24469,755711,228192.79,3647,210043.1,4870,28905.52,2908,43355.32,926,273034.78,2746,3
12653,846724,339526.26,4402,266971.04,4886,11600,2000,170115.69,3309,224179.2,2919,2
14346,334604,219296.76,4227,37129.16,719,224924.7,2310,197632.68,2989,17082.45,1827,2
5885,298257,32363.88,2859,98524.28,3203,54973.62,1719,422268.96,4989,306346.12,3439,2
15330,946860,77284,3475,87602.7,1158,248295.3,4422,139218.78,4182,333610.76,3881,3
11520,350400,50575.18,614,257535.7,3727,11319.21,791,22772.91,521,66762.06,3219,3
17406,847867,11670.12,308,280346.69,4667,18574.4,1976,112194.53,1141,256881.68,3517,1
17410,821735,93527.48,2554,89022.22,1366,170551.45,3863,228873.84,2834,74305.12,964,1
23488,855862,54172.2,1598,329724.4,4780,56943.26,2354,427231.3,4562,442071.74,4913,1
19408,872554,139505.08,1508,340500.93,4627,63312.66,1266,17822,475,1772,200,2
14130,412125,39460.03,1753,377903.64,3844,86645.09,4283,73245.2,808,95891.25,1405,3
4926,317691,108522.9,1530,44481.28,2242,174944.75,3155,351077.82,4143,284812,4400,1
3255,773471,190511.1,4446,119126.2,1334,20214.91,1583,29185.6,340,128947.68,4713,2
24492,214849,228158.91,3843,140427.93,1583,461681.64,4844,222780.36,2948,67272.48,1023,2
13225,622417,226079.9,2330,146091.32,2012,81954.28,1262,302045,3130,11947.44,134,3
25197,789191,372847.67,3881,63668.15,1999,69432.22,4414,113355.74,3827,61708.15,623,2
7925,310518,32608.71,1593,24136,1400,45936.96,1756,2020.48,112,43674,600,2
8932,723442,83970.32,4837,107864.91,1143,121177.44,4902,164396.25,3375,55579.5,2685,3
14035,251388,48421.12,2432,154686,3683,75819.48,3124,309462.45,4107,79505.04,2022,2
10327,258085,403179.88,4646,2934.9,135,235325.64,4598,125737.92,2016,11728.64,196,1
19152,631502,195571,4385,32115.6,792,269886.48,4604,82933,1735,70041.22,722,1
19766,366247,288201.42,3973,29128.84,403,106662.36,1806,175724.75,4325,117179.35,1255,2
13306,435505,109857.44,4144,231640.32,2696,120031.65,2229,40410,898,46244.24,4606,3
13326,661042,219871.89,4221,52530.14,562,23754.29,439,173724.95,2135,43447.04,746,2
1559,473065,150322.3,2318,10566.06,1538,71848.92,858,467663.5,4775,126287.46,1861,3
10765,342672,165998.35,2555,274977.09,4513,83192.52,3644,62408.02,2941,15160.91,2273,2
14025,125527,112633.92,3108,36388.8,1440,446522.64,4548,81449.28,1584,12827.9,185,3
27172,499920,160622.88,3147,230787.98,4738,78004.15,3053,46685.4,4692,105262.22,2198,3
20193,117756,54372.3,570,248998.88,3068,13577.59,437,19014.05,2101,191302.38,2127,3
6853,277385,103121.62,2758,29056.32,912,403490.92,4403,10029.72,498,17483.8,215,2
20685,116312,7638.3,369,182002,2650,329199.26,3614,214637.5,2453,11116.3,442,3
24411,558566,13325.04,1791,61893.27,801,36222.93,621,62489.46,2409,32140.66,2461,3
7474,265200,41277.18,966,181215.2,2117,151022.72,1856,63963.55,4445,8842.24,1256,1
20888,681435,73622.25,839,42300.72,2156,11337.81,517,57732.61,4397,202602.75,3129,1
3144,972865,281572.02,4843,162302.88,2148,269948.91,2877,163975.57,3509,26700.92,353,2
492,292837,1741.63,223,43402.48,682,39893.7,2541,109604.5,4915,83505.68,2824,3
28575,987517,194035,3775,58670.47,1219,84916,2990,56447.85,1605,94802.4,1848,3
8833,367357,77714.56,3154,362432.58,4643,163169.8,2335,58501.08,711,113844,1272,3
22613,602122,282143.16,2964,24578.4,1463,262182.33,4437,46112.52,2579,49608.62,722,3
23598,834176,113648.4,1530,40168.8,720,149908.74,3414,122951.1,1545,364570.8,4686,1
21510,670265,74904.17,1307,335829.3,4566,337987.6,4456,143729.86,3049,64140.6,3180,2
22778,358523,199835.16,2166,104791.6,4943,371184.72,4973,285041.25,4875,322050.96,3454,2
27900,881978,174672.28,4148,354897.68,4196,8903.46,358,11273.6,130,48018.7,995,3
9420,581072,75219.99,1481,79678.9,805,99599.58,1098,70676.84,1366,118640.04,3092,3
3139,634857,163785.6,2880,180741.72,3291,37176.95,457,125196.72,3102,226902.9,2505,1
29639,459378,6793.29,123,348855.78,4589,33994.7,1459,325749.84,4782,16153.02,2106,1
28227,247022,37311.62,482,101024.82,1599,24637.88,743,164602.36,4537,221378.64,4382,1
5047,357028,16272.6,444,217565.71,3217,102348.35,1313,130843.92,1753,83096.16,2352,3
7499,835902,10033.56,282,86094.51,1153,105202.35,2915,300779.74,3506,181094.64,4952,1
5310,967232,44493.82,602,189733.5,3833,394615.54,4049,164391.36,2878,395429.28,4933,2
16383,441196,193900.7,2135,11845.92,276,65431,2218,38603.52,4468,110224.62,1969,3
17626,843082,153153.46,1934,72233.85,3315,254892.6,4883,255391.5,2730,21807.86,2239,2
10103,411998,217396.92,3237,31884.25,445,52016.76,1116,247002.01,3959,71700.51,2947,1
870,446374,87378.84,1038,211536.5,3325,187414.58,4222,23854.5,2511,9229.95,129,1
21123,732233,29412.9,2971,131023.34,3307,16367.25,695,57850.14,2661,122535.2,1721,3
21616,970822,7471.92,163,38408.4,423,397648,4640,16746.94,1961,281088.2,3518,1
5631,677214,174517.56,1932,6150.42,282,365572.35,4807,54356.73,4359,162149.68,3388,3
3518,621734,76446,1644,357680.19,3727,430727.62,4691,37747.11,893,140013.12,1726,2
18294,923519,37662.93,963,186906.69,4779,71407.14,1533,69711.54,1063,146428.24,2674,3
28526,434992,104903.66,1094,70291.26,1054,65849.42,746,177709.93,1931,218735.18,4951,1
23347,235515,388334.13,4083,141500.86,3277,317061.85,4445,309793.48,4028,296285.68,3508,2
8091,481465,134904.96,3996,132338.88,3468,106818.88,2408,16520.35,3065,150842,3032,3
19173,787602,277249.36,4876,285622.74,3294,113849.63,3539,165071.28,4034,27939.78,3014,3
26315,745075,2706,205,172594.38,2031,236994.93,4023,110208.17,1919,145344,2400,3
22675,810496,77270.29,1643,185491.18,4058,334480.38,3426,21714.14,3607,53336.8,4598,3
16774,422940,164546.49,2351,141843.3,4209,100267.09,4627,128509.15,1595,149105.34,1977,2
15351,896552,93318.18,1346,324742.56,4821,147192.96,2473,200972.16,2952,224169.6,3648,1
4063,874989,73022.4,792,240499.89,3769,123975.9,1998,356122.29,3901,373863.41,4247,2
10505,768013,40522.04,596,38557.2,660,205748.4,3630,135709.9,3370,216742.88,3436,3
7377,929530,68574.15,4365,89173.82,1454,73946.39,4613,341727.9,4678,219035.7,2522,2
22581,979810,140682.88,3656,8399.3,169,43675.16,1334,41439.84,1832,153695.72,2644,2
24484,125627,184703.12,3416,98215.5,2050,27835.56,1002,15402.66,1209,102153.42,1818,3
5677,591689,138190,2600,12769.9,130,270322.28,3628,73592.8,1072,113303.45,2015,2
24851,600507,151014.64,1736,103855.5,3675,233522.91,2553,75908.1,890,118705.3,1679,2
13679,125912,204221.13,2199,112630.31,1807,300762,4092,109296.74,2261,202762.15,4405,3
4920,442210,133978.4,4460,273731.22,3339,60106.2,1155,136459.92,4071,78304.61,3637,2
25613,797991,46790.38,1094,40953,425,76370,1000,56913.8,1532,72815.6,2090,2
21271,349766,15268.5,225,164683.16,2251,6922.2,830,114261.3,4190,400193.12,4696,2
23704,148303,128297.52,4569,56217.6,720,437983.13,4559,13826.2,365,39308.97,4871,1
18525,315872,303456.8,4505,55823.24,1156,66896.15,1051,80660.84,3428,131587.56,1612,2
3315,125416,41339,1234,50192.5,2125,52348.8,3280,10547.25,735,42351.26,3206,2
10548,622593,316983.8,4405,17320.25,725,30129.34,3022,20334.6,396,233392.32,3808,3
23389,383034,201331.35,2937,220806.56,4316,268972.3,3859,218917.35,4185,40346.88,4503,3
28410,286931,106068.37,1943,123552.76,2477,164885.6,1804,173375.84,2024,37387.08,894,3
6307,730987,53044.8,1542,263690.91,4811,80660,2725,109756.8,4120,6769.84,196,1
29138,878086,250733.34,4966,82574.01,1629,145566.08,2852,189869,3620,42209.09,1337,3
2696,158332,160838.08,1886,20217.6,832,6105.6,477,35790,3579,10562.1,255,1
5331,363962,163365.9,1893,12684,1400,54990,1125,53818.26,646,39417.84,948,3
26670,738872,182874.7,3053,24805.44,396,63351.6,1612,123076.8,2442,145853.9,3481,1
9811,375299,68407.89,2251,289895.76,4312,245601.72,2548,102585.28,2234,61716.48,3936,1
20346,639355,61446.04,2908,132969.6,4320,50837.71,641,221914.38,4299,193762.8,2520,3
6379,763226,112712.32,2896,220459.05,2845,99613.5,1253,167487.6,2667,48061.28,2096,3
26358,127399,453286.61,4781,64370.53,1393,13690.95,455,284079.43,3623,123746.4,1530,1
8086,648014,12828.9,410,129638.6,3094,214285.68,4182,92089.53,3627,18955.27,401,1
6257,469505,114639.36,1518,237909.6,3820,57281.9,695,94732.61,1999,127656,4728,3
1462,162437,5312.6,1010,252849.45,2811,12902.66,554,293921.34,3079,161025.92,2056,1
11275,830212,141036,3864,200242.49,3247,63649.04,1249,251978.04,2988,80621.14,2006,1
4182,194009,76420.89,2821,20045.8,2746,165514.71,3391,59899.84,2288,156271.92,3342,2
1968,148512,151517.22,4847,84310.79,1273,2550.02,173,73748.72,1028,170780.88,4261,1
16073,743069,147390.32,3976,44985.4,505,203458.2,3190,344852.76,3489,121928.16,1959,3
20125,122765,386575.2,4752,433391.51,4891,76034.54,2567,279128.39,3299,19877.76,1344,2
23286,158786,194877.8,4420,22500.66,1014,7150,440,22345.47,563,20750.14,571,3
13549,465995,39392.6,1417,71596.68,3702,6226.96,277,146881.35,1727,18417.49,3367,1
2646,763518,71085.35,2447,222536.43,2619,206252.8,2368,195776.7,3710,160121.4,4245,1
2091,135945,2186.8,220,12500.73,1863,18480.54,1247,53714.43,1771,290714.28,3162,3
7446,999868,86871.6,1416,469369.56,4871,346918.88,3884,223854.75,4893,170306.38,3518,1
26868,123217,200121.12,4483,136891.12,3811,35977.29,529,34301.88,486,79499.94,1347,1
6032,976200,190126.98,2502,61732.28,1961,100393.5,3162,117488.52,1206,7282.44,613,1
17606,205794,228188.29,4747,226763.81,2743,182712,3972,30970.94,1078,321586.65,3465,2
6860,189257,151094,3100,155587,1982,119922.74,3682,99755.06,4153,218147.25,3651,2
18783,419045,35255.48,898,362652.81,4251,101677.48,4738,62550.87,3193,422002.24,4444,2
8476,279518,117713.76,1931,65205.25,655,172330.6,4195,83011.5,1677,198296.67,2719,3
11949,447075,59983.76,4712,46579.4,4802,28664.91,657,174238.56,2862,26710.2,3762,1
14816,505223,139819.83,1871,22633.52,3109,31846.93,569,210915.6,4220,399781.88,4273,1
25719,775715,41771.31,1083,60890.86,2953,109111.95,2517,137682.61,3341,245014.2,2826,3
19386,891565,144479.49,4141,221943.68,3704,75105,900,445627.71,4917,118197.14,1609,3
18180,982808,50061.6,4090,211669.96,4684,15343.92,2532,227136.57,3533,26966.94,449,1
16498,213139,43420.02,1543,282885.84,2979,89986.45,2731,291220.68,3764,29807.2,1961,3
15673,769748,26668.98,3406,31324.16,608,26780.76,1086,148539.6,3630,48245.76,576,2
27877,364988,115270.48,1196,74426,935,94690.37,1549,149921.36,2714,298117.98,4287,2
13587,240171,21553.6,3040,128469.89,2573,237662.72,2924,4003.64,404,22491.9,402,3
12932,355821,47854.8,3240,66561.85,3569,162871.7,1979,7159.2,912,142931.1,3282,2
15857,376539,308258.88,4232,28397.6,1844,40590.72,464,130593.72,2634,37459.1,907,2
19812,151947,125087.34,1689,125910.48,3734,171934.2,2070,45868.9,1127,59869.28,2524,3
6347,407039,109656.96,1968,333568.97,4969,63907.26,2757,370524.82,3734,93170.04,3567,1
22681,871621,5662.5,625,235186.16,2686,133606.3,3118,146403.81,1967,65356.2,980,1
15250,929281,3728.04,282,166755.52,3749,22782.48,2292,14204.34,146,172485.8,3610,1
7880,278037,95967.54,1707,259340.64,4056,37622.36,2074,68520.68,1049,341712.03,3821,3
2615,738875,298522.52,4843,15731.12,2924,301302.72,3244,284779.47,3459,180124.1,3302,3
19508,784635,283406.71,4603,136326.4,3808,240909.48,4116,22554,900,121515.83,2213,3
7639,318002,254423.08,4924,304721.45,4903,298321.1,4730,52141.32,3267,44268,1680,3
18521,954149,20455.9,3370,196792.26,3171,54004.62,1194,119768.22,3861,238796.16,3592,2
28081,494488,17745.1,841,30716.04,1426,15073.59,401,116393.76,1512,60814.52,2186,3
19355,353501,60349.32,2941,3870.9,506,376820.64,4284,306704.64,4664,11551.95,645,3
3372,335060,26284.28,341,90271.02,1974,74897.58,2271,354386.04,3571,62859.61,3047,1
22900,435765,87856.02,1423,54298.4,908,209842.92,4062,8989.82,157,122849.5,2770,3
1125,178208,79142.6,2242,20449.86,1198,210804.91,4033,66394.02,3234,49753.1,778,3
7133,220371,71484.14,1519,73303.96,1396,449097.44,4796,241503,4076,225992,4240,2
3634,916051,48864.27,637,55651.2,4216,434542.64,4711,141541.02,2131,199218.15,2559,1
3328,174771,69570.8,1768,103785.94,1297,61268.9,1526,79376.22,4482,237406.46,3082,1
1484,953447,140655.13,2849,204446.43,2241,142147.2,1768,65268,784,322121.34,4482,3
4881,237665,112793.53,2473,416930.73,4989,135429.84,2457,237240.95,3533,35940.72,391,2
7593,853019,87796.96,4568,132436.89,1809,129597,3900,154789.33,2867,261358.2,3540,1
7189,372462,177321.96,2187,34317.26,1858,89246.02,1657,73589.25,4585,44225.76,1389,2
22742,205166,110275.65,1763,4636.26,258,43900.63,4777,39802.98,1358,109538.93,1103,2
23784,558665,409789.67,4387,105815.85,3941,165856.48,2096,183682.5,3867,128893.19,1871,2
450,725677,46605,1625,59873.52,681,139074.13,4511,432178.5,4810,47298.95,3455,1
14631,790513,73684.65,1303,117269.6,2435,71514.42,2787,99638.66,1331,51574.32,1134,2
6666,610891,105193.68,2689,255438.72,2908,327324.85,3845,87526.4,3328,90729,1020,2
21244,472790,168719.98,3146,23121.5,353,160451.2,4256,18559,554,53437.76,4073,3
11569,853665,169455,4290,88740.99,1039,141861.6,3111,281820,3000,51209.87,619,1
28617,901497,203056.83,3411,213326.19,3069,341128.2,4018,261775.8,3861,215866.98,2394,3
26860,643448,146686.5,2643,128512.4,2020,246332.52,3346,379488.45,4565,1552.1,166,2
20235,746302,133682.24,1553,229240.62,4977,115890.39,1617,19265.26,193,408476.7,4365,1
16961,310169,75507.3,1315,72137.4,2874,31801.14,1974,54396.16,896,354200,4000,2
18315,503436,393948.51,4413,127767.02,3838,148926.08,4951,61533.04,716,17765.22,242,1
5547,620719,34667.24,404,148763.31,2553,50840.76,1293,103829.88,4627,310901.55,3635,1
9360,313056,110872.3,2662,238085.68,2492,173504.87,1771,113305.78,3218,127991.7,3195,3
9428,719541,147305.08,4316,229267.92,3426,357367.08,3644,91307.44,2884,413246.13,4939,3
24972,532164,184816.52,2788,166252.47,2109,63463.64,991,19973.75,725,293822.55,3885,1
10203,589796,38159.02,1847,223861.23,4223,11659.2,480,45014.2,518,48555.57,3417,1
14793,483458,156659.36,4264,49081.56,1957,201718.24,4856,4258.41,537,109683.2,3895,3
20073,412250,178204.32,4648,88557.48,4356,64738.56,736,74130.9,3270,9489.81,1639,1
12978,659954,107584.84,1514,288914.04,3877,181583.7,2865,217517.51,2441,415388.9,4195,1
14077,541026,292352.32,4534,19768.96,544,44528.04,4146,8623.44,1711,221065.02,3421,1
14833,127174,123579.94,2134,219336.48,4026,275877.6,4260,202152.6,2445,49558.6,3185,1
11613,491410,210174.65,4739,170141.27,2839,87860.94,1406,17824.32,2063,172280.81,4771,2
15289,942815,240482.4,4656,9051.5,421,207287.29,3269,230703.88,4213,115299.45,3969,2
